title,link,genre,rating,director,top_actors
626. Sleuth,/title/tt0069281/?ref_=sr_t_626,{Mystery|Thriller},PG,Joseph L. Mankiewicz,{Laurence Olivier|Michael Caine|Alec Cawthorne}
627. Kind Hearts and Coronets,/title/tt0041546/?ref_=sr_t_627,{Comedy|Crime},Approved,Robert Hamer,{Dennis Price|Alec Guinness|Valerie Hobson}
628. The Sea Inside,/title/tt0369702/?ref_=sr_t_628,{Biography|Drama},PG-13,Alejandro Amenábar,{Javier Bardem|Belén Rueda|Lola Dueñas}
629. Winter Sleep,/title/tt2758880/?ref_=sr_t_629,{Drama},Not Rated,Nuri Bilge Ceylan,{Haluk Bilginer|Melisa Sözen|Demet Akbag}
631. Persepolis,/title/tt0808417/?ref_=sr_t_631,{Animation|Biography|Drama},PG-13,Vincent Paronnaud,{Chiara Mastroianni|Catherine Deneuve|Gena Rowlands}
632. The Virgin Spring,/title/tt0053976/?ref_=sr_t_632,{Drama},Not Rated,Ingmar Bergman,{Max von Sydow|Birgitta Valberg|Gunnel Lindblom}
"633. Spring, Summer, Fall, Winter... and Spring",/title/tt0374546/?ref_=sr_t_633,{Drama|Romance},R,Kim Ki-duk,{Kim Ki-duk|Oh Yeong-su|Jong-ho Kim}
"634. Goodbye, Children",/title/tt0092593/?ref_=sr_t_634,{Drama|War},PG,Louis Malle,{Gaspard Manesse|Raphael Fejtö|Francine Racette}
"635. Black Cat, White Cat",/title/tt0118843/?ref_=sr_t_635,{Comedy|Crime|Romance},R,Emir Kusturica,{Bajram Severdzan|Srdjan 'Zika' Todorovic|Branka Katic}
636. Central Station,/title/tt0140888/?ref_=sr_t_636,{Drama},R,Walter Salles,{Fernanda Montenegro|Vinícius de Oliveira|Marília Pêra}
637. Departures,/title/tt1069238/?ref_=sr_t_637,{Drama},PG-13,Yôjirô Takita,{Masahiro Motoki|Ryôko Hirosue|Tsutomu Yamazaki}
638. The Road,/title/tt0047528/?ref_=sr_t_638,{Drama},Not Rated,Federico Fellini,{Anthony Quinn|Giulietta Masina|Richard Basehart}
639. The Exterminating Angel,/title/tt0056732/?ref_=sr_t_639,{Drama|Fantasy},Not Rated,Luis Buñuel,{Silvia Pinal|Jacqueline Andere|Enrique Rambal}
640. Ivan's Childhood,/title/tt0056111/?ref_=sr_t_640,{Drama|War},Not Rated,Andrei Tarkovsky,{Nikolay Burlyaev|Valentin Zubkov|Evgeniy Zharikov}
641. The Shop Around the Corner,/title/tt0033045/?ref_=sr_t_641,{Comedy|Drama|Romance},Approved,Ernst Lubitsch,{Margaret Sullavan|James Stewart|Frank Morgan}
643. Elite Squad 2: The Enemy Within,/title/tt1555149/?ref_=sr_t_643,{Action|Crime|Drama},Not Rated,José Padilha,{Wagner Moura|Irandhir Santos|André Ramiro}
644. G.O.R.A.,/title/tt0384116/?ref_=sr_t_644,{Adventure|Comedy|Sci-Fi},2004,Ömer Faruk Sorak,{Cem Yilmaz|Özge Özberk|Ozan Güven}
645. The Wild Pear Tree,/title/tt6628102/?ref_=sr_t_645,{Drama},2018,Nuri Bilge Ceylan,{Dogu Demirkol|Murat Cemcir|Bennu Yildirimlar}
646. Sanjuro,/title/tt0056443/?ref_=sr_t_646,{Action|Drama|Thriller},Not Rated,Akira Kurosawa,{Toshirô Mifune|Tatsuya Nakadai|Keiju Kobayashi}
"647. Rome, Open City",/title/tt0038890/?ref_=sr_t_647,{Drama|Thriller|War},Not Rated,Roberto Rossellini,{Anna Magnani|Aldo Fabrizi|Marcello Pagliero}
648. Tae Guk Gi: The Brotherhood of War,/title/tt0386064/?ref_=sr_t_648,{Action|Drama|War},R,Kang Je-kyu,{Jang Dong-gun|Won Bin|Lee Eun-ju}
650. Winter Light,/title/tt0057358/?ref_=sr_t_650,{Drama},Not Rated,Ingmar Bergman,{Ingrid Thulin|Gunnar Björnstrand|Gunnel Lindblom}
651. Vizontele,/title/tt0270053/?ref_=sr_t_651,{Comedy|Drama},2001,Yilmaz Erdogan,{Yilmaz Erdogan|Demet Akbag|Altan Erkekli}
655. Nefes: Vatan Sagolsun,/title/tt1171701/?ref_=sr_t_655,{Action|Drama|Thriller},2009,Levent Semerci,{Mete Horozoglu|Ilker Kizmaz|Birce Akalay}
656. Inside Out,/title/tt2096673/?ref_=sr_t_656,{Animation|Adventure|Comedy},PG,Pete Docter,{Amy Poehler|Bill Hader|Lewis Black}
657. Mad Max: Fury Road,/title/tt1392190/?ref_=sr_t_657,{Action|Adventure|Sci-Fi},R,George Miller,{Tom Hardy|Charlize Theron|Nicholas Hoult}
658. Jaws,/title/tt0073195/?ref_=sr_t_658,{Adventure|Drama|Thriller},PG,Steven Spielberg,{Roy Scheider|Robert Shaw|Richard Dreyfuss}
660. Pirates of the Caribbean: The Curse of the Black Pearl,/title/tt0325980/?ref_=sr_t_660,{Action|Adventure|Fantasy},PG-13,Gore Verbinski,{Johnny Depp|Geoffrey Rush|Orlando Bloom}
661. Stand by Me,/title/tt0092005/?ref_=sr_t_661,{Adventure|Comedy|Drama},R,Rob Reiner,{Wil Wheaton|River Phoenix|Corey Feldman}
662. Gone Girl,/title/tt2267998/?ref_=sr_t_662,{Drama|Mystery|Thriller},R,David Fincher,{Ben Affleck|Rosamund Pike|Neil Patrick Harris}
663. Logan,/title/tt3315342/?ref_=sr_t_663,{Action|Drama|Sci-Fi},R,James Mangold,{Hugh Jackman|Patrick Stewart|Dafne Keen}
664. Ford v Ferrari,/title/tt1950186/?ref_=sr_t_664,{Action|Biography|Drama},PG-13,James Mangold,{Matt Damon|Christian Bale|Jon Bernthal}
665. The Terminator,/title/tt0088247/?ref_=sr_t_665,{Action|Adventure|Sci-Fi},R,James Cameron,{Arnold Schwarzenegger|Linda Hamilton|Michael Biehn}
666. The Exorcist,/title/tt0070047/?ref_=sr_t_666,{Horror},R,William Friedkin,{Ellen Burstyn|Max von Sydow|Linda Blair}
667. Hacksaw Ridge,/title/tt2119532/?ref_=sr_t_667,{Biography|Drama|History},R,Mel Gibson,{Andrew Garfield|Sam Worthington|Luke Bracey}
668. Ratatouille,/title/tt0382932/?ref_=sr_t_668,{Animation|Adventure|Comedy},G,Brad Bird,{Brad Garrett|Lou Romano|Patton Oswalt}
669. The Big Lebowski,/title/tt0118715/?ref_=sr_t_669,{Comedy|Crime},R,Joel Coen,{Jeff Bridges|John Goodman|Julianne Moore}
670. Blade Runner,/title/tt0083658/?ref_=sr_t_670,{Action|Drama|Sci-Fi},R,Ridley Scott,{Harrison Ford|Rutger Hauer|Sean Young}
671. Chinatown,/title/tt0071315/?ref_=sr_t_671,{Drama|Mystery|Thriller},R,Roman Polanski,{Jack Nicholson|Faye Dunaway|John Huston}
672. The Handmaiden,/title/tt4016934/?ref_=sr_t_672,{Drama|Romance|Thriller},Not Rated,Park Chan-wook,{Kim Min-hee|Ha Jung-woo|Cho Jin-woong}
673. Rush,/title/tt1979320/?ref_=sr_t_673,{Action|Biography|Drama},R,Ron Howard,{Daniel Brühl|Chris Hemsworth|Olivia Wilde}
674. Dead Poets Society,/title/tt0097165/?ref_=sr_t_674,{Comedy|Drama},PG,Peter Weir,{Robin Williams|Robert Sean Leonard|Ethan Hawke}
675. Catch Me If You Can,/title/tt0264464/?ref_=sr_t_675,{Biography|Crime|Drama},PG-13,Steven Spielberg,{Leonardo DiCaprio|Tom Hanks|Christopher Walken}
676. Harry Potter and the Deathly Hallows: Part 2,/title/tt1201607/?ref_=sr_t_676,{Adventure|Family|Fantasy},PG-13,David Yates,{Daniel Radcliffe|Emma Watson|Rupert Grint}
677. Platoon,/title/tt0091763/?ref_=sr_t_677,{Drama|War},R,Oliver Stone,{Charlie Sheen|Tom Berenger|Willem Dafoe}
678. The Wizard of Oz,/title/tt0032138/?ref_=sr_t_678,{Adventure|Family|Fantasy},G,Victor Fleming,{Judy Garland|Frank Morgan|Ray Bolger}
679. Rocky,/title/tt0075148/?ref_=sr_t_679,{Drama|Sport},PG,John G. Avildsen,{Sylvester Stallone|Talia Shire|Burt Young}
680. Fargo,/title/tt0116282/?ref_=sr_t_680,{Crime|Thriller},R,Joel Coen,{William H. Macy|Frances McDormand|Steve Buscemi}
681. The Grand Budapest Hotel,/title/tt2278388/?ref_=sr_t_681,{Adventure|Comedy|Crime},R,Wes Anderson,{Ralph Fiennes|F. Murray Abraham|Mathieu Amalric}
682. Trainspotting,/title/tt0117951/?ref_=sr_t_682,{Drama},R,Danny Boyle,{Ewan McGregor|Ewen Bremner|Jonny Lee Miller}
683. The Sound of Music,/title/tt0059742/?ref_=sr_t_683,{Biography|Drama|Family},G,Robert Wise,{Julie Andrews|Christopher Plummer|Eleanor Parker}
684. Into the Wild,/title/tt0758758/?ref_=sr_t_684,{Adventure|Biography|Drama},R,Sean Penn,{Emile Hirsch|Vince Vaughn|Catherine Keener}
"685. Three Billboards Outside Ebbing, Missouri",/title/tt5027774/?ref_=sr_t_685,{Comedy|Crime|Drama},R,Martin McDonagh,{Frances McDormand|Woody Harrelson|Sam Rockwell}
"686. Monsters, Inc.",/title/tt0198781/?ref_=sr_t_686,{Animation|Adventure|Comedy},G,Pete Docter,{Billy Crystal|John Goodman|Mary Gibbs}
687. Memories of Murder,/title/tt0353969/?ref_=sr_t_687,{Crime|Drama|Mystery},Not Rated,Bong Joon Ho,{Song Kang-ho|Kim Sang-kyung|Kim Roe-ha}
688. How to Train Your Dragon,/title/tt0892769/?ref_=sr_t_688,{Animation|Action|Adventure},PG,Dean DeBlois,{Jay Baruchel|Gerard Butler|Christopher Mintz-Plasse}
689. Network,/title/tt0074958/?ref_=sr_t_689,{Drama},R,Sidney Lumet,{Faye Dunaway|William Holden|Peter Finch}
690. Before Sunrise,/title/tt0112471/?ref_=sr_t_690,{Drama|Romance},R,Richard Linklater,{Ethan Hawke|Julie Delpy|Andrea Eckert}
691. The Deer Hunter,/title/tt0077416/?ref_=sr_t_691,{Drama|War},R,Michael Cimino,{Robert De Niro|Christopher Walken|John Cazale}
692. Room,/title/tt3170832/?ref_=sr_t_692,{Drama|Thriller},R,Lenny Abrahamson,{Brie Larson|Jacob Tremblay|Sean Bridgers}
"693. Paris, Texas",/title/tt0087884/?ref_=sr_t_693,{Drama},R,Wim Wenders,{Harry Dean Stanton|Nastassja Kinski|Dean Stockwell}
694. 12 Years a Slave,/title/tt2024544/?ref_=sr_t_694,{Biography|Drama|History},R,Steve McQueen,{Chiwetel Ejiofor|Michael Kenneth Williams|Michael Fassbender}
"695. Lock, Stock and Two Smoking Barrels",/title/tt0120735/?ref_=sr_t_695,{Action|Comedy|Crime},R,Guy Ritchie,{Jason Flemyng|Dexter Fletcher|Nick Moran}
696. Portrait of a Lady on Fire,/title/tt8613070/?ref_=sr_t_696,{Drama|Romance},R,Céline Sciamma,{Noémie Merlant|Adèle Haenel|Luàna Bajrami}
697. Gran Torino,/title/tt1205489/?ref_=sr_t_697,{Drama},R,Clint Eastwood,{Clint Eastwood|Bee Vang|Christopher Carley}
698. Warrior,/title/tt1291584/?ref_=sr_t_698,{Action|Drama|Sport},PG-13,Gavin O'Connor,{Tom Hardy|Nick Nolte|Joel Edgerton}
699. Million Dollar Baby,/title/tt0405159/?ref_=sr_t_699,{Drama|Sport},PG-13,Clint Eastwood,{Hilary Swank|Clint Eastwood|Morgan Freeman}
700. Hachi: A Dog's Tale,/title/tt1028532/?ref_=sr_t_700,{Biography|Drama|Family},G,Lasse Hallström,{Richard Gere|Joan Allen|Cary-Hiroyuki Tagawa}
701. Spotlight,/title/tt1895587/?ref_=sr_t_701,{Biography|Crime|Drama},R,Tom McCarthy,{Mark Ruffalo|Michael Keaton|Rachel McAdams}
702. My Neighbor Totoro,/title/tt0096283/?ref_=sr_t_702,{Animation|Comedy|Family},G,Hayao Miyazaki,{Hitoshi Takagi|Noriko Hidaka|Chika Sakamoto}
703. On the Waterfront,/title/tt0047296/?ref_=sr_t_703,{Crime|Drama|Thriller},Approved,Elia Kazan,{Marlon Brando|Karl Malden|Lee J. Cobb}
704. In the Mood for Love,/title/tt0118694/?ref_=sr_t_704,{Drama|Romance},PG,Kar-Wai Wong,{Tony Leung Chiu-wai|Maggie Cheung|Siu Ping-Lam}
705. A Silent Voice: The Movie,/title/tt5323662/?ref_=sr_t_705,{Animation|Drama},Not Rated,Taichi Ishidate,{Miyu Irino|Saori Hayami|Aoi Yûki}
706. Stalker,/title/tt0079944/?ref_=sr_t_706,{Drama|Sci-Fi},Not Rated,Andrei Tarkovsky,{Alisa Freyndlikh|Aleksandr Kaydanovskiy|Anatoliy Solonitsyn}
707. Barry Lyndon,/title/tt0072684/?ref_=sr_t_707,{Adventure|Drama|War},PG,Stanley Kubrick,{Ryan O'Neal|Marisa Berenson|Patrick Magee}
708. Wild Tales,/title/tt3011894/?ref_=sr_t_708,{Comedy|Drama|Thriller},R,Damián Szifron,{Darío Grandinetti|María Marull|Mónica Villa}
709. The Bridge on the River Kwai,/title/tt0050212/?ref_=sr_t_709,{Adventure|Drama|War},PG,David Lean,{William Holden|Alec Guinness|Jack Hawkins}
710. Raging Bull,/title/tt0081398/?ref_=sr_t_710,{Biography|Drama|Sport},R,Martin Scorsese,{Robert De Niro|Cathy Moriarty|Joe Pesci}
711. The Third Man,/title/tt0041959/?ref_=sr_t_711,{Film-Noir|Mystery|Thriller},Approved,Carol Reed,{Orson Welles|Joseph Cotten|Alida Valli}
712. La haine,/title/tt0113247/?ref_=sr_t_712,{Crime|Drama},Not Rated,Mathieu Kassovitz,{Vincent Cassel|Hubert Koundé|Saïd Taghmaoui}
713. Ben-Hur,/title/tt0052618/?ref_=sr_t_713,{Adventure|Drama},G,William Wyler,{Charlton Heston|Jack Hawkins|Stephen Boyd}
714. The Iron Giant,/title/tt0129167/?ref_=sr_t_714,{Animation|Action|Adventure},PG,Brad Bird,{Eli Marienthal|Harry Connick Jr.|Jennifer Aniston}
715. Before Sunset,/title/tt0381681/?ref_=sr_t_715,{Drama|Romance},R,Richard Linklater,{Ethan Hawke|Julie Delpy|Vernon Dobtcheff}
716. Cool Hand Luke,/title/tt0061512/?ref_=sr_t_716,{Crime|Drama},Approved,Stuart Rosenberg,{Paul Newman|George Kennedy|Strother Martin}
717. The Seventh Seal,/title/tt0050976/?ref_=sr_t_717,{Drama|Fantasy},Not Rated,Ingmar Bergman,{Max von Sydow|Gunnar Björnstrand|Bengt Ekerot}
718. Amores Perros,/title/tt0245712/?ref_=sr_t_718,{Drama|Thriller},R,Alejandro G. Iñárritu,{Emilio Echevarría|Gael García Bernal|Goya Toledo}
719. The Man Who Shot Liberty Valance,/title/tt0056217/?ref_=sr_t_719,{Drama|Western},Approved,John Ford,{James Stewart|John Wayne|Vera Miles}
720. In the Name of the Father,/title/tt0107207/?ref_=sr_t_720,{Biography|Crime|Drama},R,Jim Sheridan,{Daniel Day-Lewis|Pete Postlethwaite|Alison Crosbie}
721. Neon Genesis Evangelion: The End of Evangelion,/title/tt0169858/?ref_=sr_t_721,{Animation|Action|Drama},TV-MA,Hideaki Anno,{Megumi Ogata|Megumi Hayashibara|Yûko Miyamura}
722. Persona,/title/tt0060827/?ref_=sr_t_722,{Drama|Thriller},Not Rated,Ingmar Bergman,{Bibi Andersson|Liv Ullmann|Margaretha Krook}
723. Rebecca,/title/tt0032976/?ref_=sr_t_723,{Drama|Mystery|Romance},Approved,Alfred Hitchcock,{Laurence Olivier|Joan Fontaine|George Sanders}
724. Hotel Rwanda,/title/tt0395169/?ref_=sr_t_724,{Biography|Drama|History},PG-13,Terry George,{Don Cheadle|Sophie Okonedo|Joaquin Phoenix}
726. It Happened One Night,/title/tt0025316/?ref_=sr_t_726,{Comedy|Romance},Approved,Frank Capra,{Clark Gable|Claudette Colbert|Walter Connolly}
727. The Grapes of Wrath,/title/tt0032551/?ref_=sr_t_727,{Drama},Approved,John Ford,{Henry Fonda|Jane Darwell|John Carradine}
728. Three Colors: Red,/title/tt0111495/?ref_=sr_t_728,{Drama|Mystery|Romance},R,Krzysztof Kieslowski,{Irène Jacob|Jean-Louis Trintignant|Frédérique Feder}
729. The Best Years of Our Lives,/title/tt0036868/?ref_=sr_t_729,{Drama|Romance|War},Approved,William Wyler,{Myrna Loy|Dana Andrews|Fredric March}
730. Paper Moon,/title/tt0070510/?ref_=sr_t_730,{Comedy|Crime|Drama},PG,Peter Bogdanovich,{Ryan O'Neal|Tatum O'Neal|Madeline Kahn}
731. Mary and Max,/title/tt0978762/?ref_=sr_t_731,{Animation|Comedy|Drama},Not Rated,Adam Elliot,{Toni Collette|Philip Seymour Hoffman|Eric Bana}
732. The Red Shoes,/title/tt0040725/?ref_=sr_t_732,{Drama|Music|Romance},Not Rated,Michael Powell,{Anton Walbrook|Marius Goring|Moira Shearer}
733. Wild Strawberries,/title/tt0050986/?ref_=sr_t_733,{Drama|Romance},Not Rated,Ingmar Bergman,{Victor Sjöström|Bibi Andersson|Ingrid Thulin}
734. The Wages of Fear,/title/tt0046268/?ref_=sr_t_734,{Adventure|Drama|Thriller},Not Rated,Henri-Georges Clouzot,{Yves Montand|Charles Vanel|Peter van Eyck}
735. Mr. Smith Goes to Washington,/title/tt0031679/?ref_=sr_t_735,{Comedy|Drama},Approved,Frank Capra,{James Stewart|Jean Arthur|Claude Rains}
736. Fanny and Alexander,/title/tt0083922/?ref_=sr_t_736,{Drama},R,Ingmar Bergman,{Bertil Guve|Pernilla Allwin|Kristina Adolphson}
737. All Quiet on the Western Front,/title/tt0020629/?ref_=sr_t_737,{Drama|War},Passed,Lewis Milestone,{Lew Ayres|Louis Wolheim|John Wray}
738. Tokyo Story,/title/tt0046438/?ref_=sr_t_738,{Drama},Not Rated,Yasujirô Ozu,{Chishû Ryû|Chieko Higashiyama|Sô Yamamura}
739. The Message,/title/tt0074896/?ref_=sr_t_739,{Biography|Drama|History},PG,Moustapha Akkad,{Anthony Quinn|Irene Papas|Michael Ansara}
740. Diabolique,/title/tt0046911/?ref_=sr_t_740,{Crime|Drama|Horror},Not Rated,Henri-Georges Clouzot,{Simone Signoret|Véra Clouzot|Paul Meurisse}
741. Farewell My Concubine,/title/tt0106332/?ref_=sr_t_741,{Drama|Music|Romance},R,Kaige Chen,{Leslie Cheung|Fengyi Zhang|Gong Li}
742. The 400 Blows,/title/tt0053198/?ref_=sr_t_742,{Crime|Drama},Not Rated,François Truffaut,{Jean-Pierre Léaud|Albert Rémy|Claire Maurier}
744. Inherit the Wind,/title/tt0053946/?ref_=sr_t_744,{Biography|Drama|History},Approved,Stanley Kramer,{Spencer Tracy|Fredric March|Gene Kelly}
745. The Bandit,/title/tt0116231/?ref_=sr_t_745,{Crime|Drama|Thriller},Not Rated,Yavuz Turgul,{Sener Sen|Ugur Yücel|Sermin Hürmeriç}
746. Yi Yi,/title/tt0244316/?ref_=sr_t_746,{Drama|Romance},Not Rated,Edward Yang,{Nien-Jen Wu|Elaine Jin|Issei Ogata}
747. The Battle of Algiers,/title/tt0058946/?ref_=sr_t_747,{Drama|War},Not Rated,Gillo Pontecorvo,{Brahim Hadjadj|Jean Martin|Yacef Saadi}
749. Wolf Children,/title/tt2140203/?ref_=sr_t_749,{Animation|Drama|Family},PG,Mamoru Hosoda,{Aoi Miyazaki|Takao Osawa|Haru Kuroki}
750. A Moment to Remember,/title/tt0428870/?ref_=sr_t_750,{Drama|Romance},PG-13,Park Kyung-Jin,{Jung Woo-sung|Son Ye-jin|Baek Jong-hak}
751. The General,/title/tt0017925/?ref_=sr_t_751,{Action|Adventure|Comedy},Passed,Clyde Bruckman,{Buster Keaton|Marion Mack|Glen Cavender}
752. The Hidden Fortress,/title/tt0051808/?ref_=sr_t_752,{Action|Adventure|Drama},Not Rated,Akira Kurosawa,{Toshirô Mifune|Misa Uehara|Minoru Chiaki}
753. Sunrise,/title/tt0018455/?ref_=sr_t_753,{Drama|Romance},Passed,F.W. Murnau,{George O'Brien|Janet Gaynor|Margaret Livingston}
754. Army of Shadows,/title/tt0064040/?ref_=sr_t_754,{Drama|War},Not Rated,Jean-Pierre Melville,{Lino Ventura|Paul Meurisse|Jean-Pierre Cassel}
755. To Be or Not to Be,/title/tt0035446/?ref_=sr_t_755,{Comedy|Romance|War},Approved,Ernst Lubitsch,{Carole Lombard|Jack Benny|Robert Stack}
756. Nights of Cabiria,/title/tt0050783/?ref_=sr_t_756,{Drama},Not Rated,Federico Fellini,{Giulietta Masina|François Périer|Franca Marzi}
757. The Passion of Joan of Arc,/title/tt0019254/?ref_=sr_t_757,{Biography|Drama|History},Passed,Carl Theodor Dreyer,{Maria Falconetti|Eugene Silvain|André Berley}
758. The Twilight Samurai,/title/tt0351817/?ref_=sr_t_758,{Drama|Romance},2002,Yôji Yamada,{Hiroyuki Sanada|Rie Miyazawa|Nenji Kobayashi}
762. Autumn Sonata,/title/tt0077711/?ref_=sr_t_762,{Drama|Music},PG,Ingmar Bergman,{Ingrid Bergman|Liv Ullmann|Lena Nyman}
763. Ace in the Hole,/title/tt0043338/?ref_=sr_t_763,{Drama|Film-Noir},Approved,Billy Wilder,{Kirk Douglas|Jan Sterling|Robert Arthur}
764. Time of the Gypsies,/title/tt0097223/?ref_=sr_t_764,{Comedy|Crime|Drama},R,Emir Kusturica,{Davor Dujmovic|Bora Todorovic|Ljubica Adzovic}
765. The Gold Rush,/title/tt0015864/?ref_=sr_t_765,{Adventure|Comedy|Drama},Approved,Charles Chaplin,{Charles Chaplin|Mack Swain|Tom Murray}
766. White Heat,/title/tt0042041/?ref_=sr_t_766,{Action|Crime|Drama},Approved,Raoul Walsh,{James Cagney|Virginia Mayo|Edmond O'Brien}
767. The Grand Illusion,/title/tt0028950/?ref_=sr_t_767,{Drama|War},Not Rated,Jean Renoir,{Jean Gabin|Dita Parlo|Pierre Fresnay}
768. Jean de Florette,/title/tt0091288/?ref_=sr_t_768,{Comedy|Drama},PG,Claude Berri,{Yves Montand|Gérard Depardieu|Daniel Auteuil}
770. Her Sey Çok Güzel Olacak,/title/tt0263438/?ref_=sr_t_770,{Comedy|Drama|Thriller},1998,Ömer Vargi,{Cem Yilmaz|Mazhar Alanson|Ceyda Düvenci}
771. Raise the Red Lantern,/title/tt0101640/?ref_=sr_t_771,{Drama|Romance},PG,Yimou Zhang,{Gong Li|Jingwu Ma|Saifei He}
772. A Short Film About Love,/title/tt0095467/?ref_=sr_t_772,{Drama|Romance},Not Rated,Krzysztof Kieslowski,{Grazyna Szapolowska|Olaf Lubaszenko|Stefania Iwinska}
774. Rififi,/title/tt0048021/?ref_=sr_t_774,{Crime|Drama|Thriller},Not Rated,Jules Dassin,{Jean Servais|Carl Möhner|Robert Manuel}
777. Viridiana,/title/tt0055601/?ref_=sr_t_777,{Drama},Not Rated,Luis Buñuel,{Silvia Pinal|Francisco Rabal|Fernando Rey}
780. Tangerines,/title/tt2991224/?ref_=sr_t_780,{Drama|War},Not Rated,Zaza Urushadze,{Lembit Ulfsak|Elmo Nüganen|Giorgi Nakashidze}
785. The Circus,/title/tt0018773/?ref_=sr_t_785,{Comedy|Family|Romance},G,Charles Chaplin,{Charles Chaplin|Merna Kennedy|Al Ernest Garcia}
791. Top Gun: Maverick,/title/tt1745960/?ref_=sr_t_791,{Action|Drama},PG-13,Joseph Kosinski,{Tom Cruise|Jennifer Connelly|Miles Teller}
792. The Wolf of Wall Street,/title/tt0993846/?ref_=sr_t_792,{Biography|Comedy|Crime},R,Martin Scorsese,{Leonardo DiCaprio|Jonah Hill|Margot Robbie}
793. The Sixth Sense,/title/tt0167404/?ref_=sr_t_793,{Drama|Mystery|Thriller},PG-13,M. Night Shyamalan,{Bruce Willis|Haley Joel Osment|Toni Collette}
794. Jurassic Park,/title/tt0107290/?ref_=sr_t_794,{Action|Adventure|Sci-Fi},PG-13,Steven Spielberg,{Sam Neill|Laura Dern|Jeff Goldblum}
795. The Truman Show,/title/tt0120382/?ref_=sr_t_795,{Comedy|Drama},PG,Peter Weir,{Jim Carrey|Ed Harris|Laura Linney}
796. No Country for Old Men,/title/tt0477348/?ref_=sr_t_796,{Crime|Drama|Thriller},R,Ethan Coen,{Tommy Lee Jones|Javier Bardem|Josh Brolin}
797. Shutter Island,/title/tt1130884/?ref_=sr_t_797,{Drama|Mystery|Thriller},R,Martin Scorsese,{Leonardo DiCaprio|Emily Mortimer|Mark Ruffalo}
798. Spider-Man: No Way Home,/title/tt10872600/?ref_=sr_t_798,{Action|Adventure|Fantasy},PG-13,Jon Watts,{Tom Holland|Zendaya|Benedict Cumberbatch}
799. Taxi Driver,/title/tt0075314/?ref_=sr_t_799,{Crime|Drama},R,Martin Scorsese,{Robert De Niro|Jodie Foster|Cybill Shepherd}
800. Prisoners,/title/tt1392214/?ref_=sr_t_800,{Crime|Drama|Mystery},R,Denis Villeneuve,{Hugh Jackman|Jake Gyllenhaal|Viola Davis}
801. Green Book,/title/tt6966692/?ref_=sr_t_801,{Biography|Comedy|Drama},PG-13,Peter Farrelly,{Viggo Mortensen|Mahershala Ali|Linda Cardellini}
803. Batman Begins,/title/tt0372784/?ref_=sr_t_803,{Action|Crime|Drama},PG-13,Christopher Nolan,{Christian Bale|Michael Caine|Ken Watanabe}
804. Die Hard,/title/tt0095016/?ref_=sr_t_804,{Action|Thriller},R,John McTiernan,{Bruce Willis|Alan Rickman|Bonnie Bedelia}
805. Snatch,/title/tt0208092/?ref_=sr_t_805,{Comedy|Crime},R,Guy Ritchie,{Jason Statham|Brad Pitt|Stephen Graham}
806. Kill Bill: Vol. 1,/title/tt0266697/?ref_=sr_t_806,{Action|Crime|Thriller},R,Quentin Tarantino,{Uma Thurman|David Carradine|Daryl Hannah}
807. The Thing,/title/tt0084787/?ref_=sr_t_807,{Horror|Mystery|Sci-Fi},R,John Carpenter,{Kurt Russell|Wilford Brimley|Keith David}
808. Howl's Moving Castle,/title/tt0347149/?ref_=sr_t_808,{Animation|Adventure|Family},PG,Hayao Miyazaki,{Chieko Baishô|Takuya Kimura|Tatsuya Gashûin}
809. Finding Nemo,/title/tt0266543/?ref_=sr_t_809,{Animation|Adventure|Comedy},G,Andrew Stanton,{Albert Brooks|Ellen DeGeneres|Alexander Gould}
810. A Beautiful Mind,/title/tt0268978/?ref_=sr_t_810,{Biography|Drama|Mystery},PG-13,Ron Howard,{Russell Crowe|Ed Harris|Jennifer Connelly}
811. There Will Be Blood,/title/tt0469494/?ref_=sr_t_811,{Drama},R,Paul Thomas Anderson,{Daniel Day-Lewis|Paul Dano|Ciarán Hinds}
812. For a Few Dollars More,/title/tt0059578/?ref_=sr_t_812,{Drama|Western},R,Sergio Leone,{Clint Eastwood|Lee Van Cleef|Gian Maria Volontè}
813. Casino,/title/tt0112641/?ref_=sr_t_813,{Crime|Drama},R,Martin Scorsese,{Robert De Niro|Sharon Stone|Joe Pesci}
814. The Father,/title/tt10272386/?ref_=sr_t_814,{Drama|Mystery},PG-13,Florian Zeller,{Anthony Hopkins|Olivia Colman|Mark Gatiss}
815. Pan's Labyrinth,/title/tt0457430/?ref_=sr_t_815,{Drama|Fantasy|War},R,Guillermo del Toro,{Ivana Baquero|Ariadna Gil|Sergi López}
816. Indiana Jones and the Last Crusade,/title/tt0097576/?ref_=sr_t_816,{Action|Adventure},PG-13,Steven Spielberg,{Harrison Ford|Sean Connery|Alison Doody}
817. L.A. Confidential,/title/tt0119488/?ref_=sr_t_817,{Crime|Drama|Mystery},R,Curtis Hanson,{Kevin Spacey|Russell Crowe|Guy Pearce}
818. Unforgiven,/title/tt0105695/?ref_=sr_t_818,{Drama|Western},R,Clint Eastwood,{Clint Eastwood|Gene Hackman|Morgan Freeman}
819. V for Vendetta,/title/tt0434409/?ref_=sr_t_819,{Action|Drama|Sci-Fi},R,James McTeigue,{Hugo Weaving|Natalie Portman|Rupert Graves}
